,H_ratio,T_ratio
1839,0.3448275862068966,0.04597701149425287
5160,0.3448275862068966,0.1724137931034483
4799,0.3448275862068966,0.10344827586206896
2118,0.3448275862068966,0.06896551724137931
344,0.34444444444444444,0.13333333333333333
1233,0.3442622950819672,0.16393442622950818
2615,0.3442622950819672,0.16393442622950818
1959,0.3442622950819672,0.13114754098360656
5776,0.3442622950819672,0.07103825136612021
1846,0.3442622950819672,0.09836065573770492
914,0.3442622950819672,0.11475409836065574
5995,0.34408602150537637,0.03763440860215054
2468,0.344,0.096
1874,0.34375,0.09375
399,0.34375,0.15625
3078,0.34375,0.1875
2739,0.34375,0.03125
407,0.34375,0.125
95,0.3434343434343434,0.0707070707070707
2728,0.34328358208955223,0.07462686567164178
2846,0.3431372549019608,0.0784313725490196
2766,0.3431372549019608,0.06862745098039216
1085,0.34285714285714286,0.08571428571428572
972,0.34285714285714286,0.0
3541,0.34285714285714286,0.05714285714285714
1072,0.34285714285714286,0.047619047619047616
5244,0.34285714285714286,0.17142857142857143
5736,0.34285714285714286,0.05714285714285714
5013,0.34285714285714286,0.08571428571428572
3279,0.34285714285714286,0.10476190476190476
419,0.3425925925925926,0.12037037037037036
4034,0.3425925925925926,0.07407407407407407
2844,0.3425925925925926,0.12962962962962962
5449,0.34234234234234234,0.036036036036036036
2321,0.34234234234234234,0.05405405405405406
3427,0.34210526315789475,0.0
2677,0.34210526315789475,0.21052631578947367
555,0.34210526315789475,0.10526315789473684
2720,0.34210526315789475,0.07894736842105263
1782,0.34210526315789475,0.10526315789473684
2897,0.3418803418803419,0.042735042735042736
882,0.34177215189873417,0.0379746835443038
577,0.34177215189873417,0.012658227848101266
5988,0.34177215189873417,0.11392405063291139
3105,0.3416666666666667,0.058333333333333334
2330,0.3416666666666667,0.09166666666666666
1105,0.3416149068322981,0.08074534161490683
3057,0.3416149068322981,0.049689440993788817
2652,0.34146341463414637,0.04878048780487805
5933,0.34146341463414637,0.04878048780487805
1817,0.34146341463414637,0.10569105691056911
2291,0.34146341463414637,0.0975609756097561
3405,0.34146341463414637,0.14634146341463414
3406,0.34146341463414637,0.14634146341463414
1386,0.34146341463414637,0.14634146341463414
3155,0.3411764705882353,0.058823529411764705
5991,0.3411764705882353,0.11764705882352941
4532,0.34108527131782945,0.03875968992248062
1368,0.3409090909090909,0.13636363636363635
2688,0.34074074074074073,0.08888888888888889
671,0.34074074074074073,0.13333333333333333
4415,0.34057971014492755,0.057971014492753624
829,0.34057971014492755,0.07971014492753623
5544,0.3404255319148936,0.0425531914893617
1588,0.3404255319148936,0.0851063829787234
4297,0.3404255319148936,0.10638297872340426
2365,0.3404255319148936,0.10638297872340426
1008,0.34,0.06
1957,0.34,0.12
2606,0.34,0.02
5707,0.34,0.14
5261,0.33980582524271846,0.02912621359223301
2620,0.33974358974358976,0.057692307692307696
2367,0.33962264150943394,0.09433962264150944
774,0.3392857142857143,0.03571428571428571
5233,0.3392857142857143,0.19642857142857142
2637,0.3392857142857143,0.10714285714285714
1670,0.3392857142857143,0.125
505,0.3391304347826087,0.06086956521739131
82,0.3389830508474576,0.059322033898305086
2096,0.33884297520661155,0.10743801652892562
4481,0.3387096774193548,0.08064516129032258
4378,0.3387096774193548,0.07258064516129033
5200,0.3387096774193548,0.03225806451612903
2319,0.3387096774193548,0.11290322580645161
933,0.3387096774193548,0.22580645161290322
4528,0.3387096774193548,0.16129032258064516
3413,0.33858267716535434,0.15748031496062992
5210,0.3384615384615385,0.12307692307692308
5252,0.3384615384615385,0.1076923076923077
4350,0.3380281690140845,0.19718309859154928
649,0.3380281690140845,0.2112676056338028
5726,0.33783783783783783,0.14864864864864866
2572,0.33774834437086093,0.059602649006622516
4989,0.33766233766233766,0.09090909090909091
965,0.33766233766233766,0.03896103896103896
5331,0.3375,0.0375
2802,0.3375,0.0875
4654,0.3375,0.1125
5226,0.3373493975903614,0.0963855421686747
3602,0.3372093023255814,0.10465116279069768
2103,0.33707865168539325,0.056179775280898875
3173,0.3368421052631579,0.05263157894736842
1743,0.3368421052631579,0.18947368421052632
3267,0.336734693877551,0.061224489795918366
3676,0.33663366336633666,0.0594059405940594
1231,0.33636363636363636,0.11818181818181818
249,0.33636363636363636,0.045454545454545456
3028,0.336283185840708,0.02654867256637168
2790,0.3360655737704918,0.04918032786885246
5366,0.336,0.056
4889,0.33587786259541985,0.026717557251908396
4640,0.3355263157894737,0.03289473684210526
4177,0.3355263157894737,0.05263157894736842
1792,0.3333333333333333,0.07692307692307693
5193,0.3333333333333333,0.08823529411764706
5041,0.3333333333333333,0.10526315789473684
4746,0.3333333333333333,0.08333333333333333
1652,0.3333333333333333,0.07407407407407407
5052,0.3333333333333333,0.23809523809523808
5157,0.3333333333333333,0.1111111111111111
4885,0.3333333333333333,0.06666666666666667
219,0.3333333333333333,0.027777777777777776
4695,0.3333333333333333,0.2
4698,0.3333333333333333,0.18518518518518517
206,0.3333333333333333,0.16666666666666666
2229,0.3333333333333333,0.05128205128205128
4634,0.3333333333333333,0.11764705882352941
1091,0.3333333333333333,0.18181818181818182
3005,0.3333333333333333,0.04504504504504504
1669,0.3333333333333333,0.06666666666666667
5066,0.3333333333333333,0.30303030303030304
4880,0.3333333333333333,0.2857142857142857
1811,0.3333333333333333,0.3333333333333333
1730,0.3333333333333333,0.20833333333333334
4548,0.3333333333333333,0.19047619047619047
4583,0.3333333333333333,0.1111111111111111
561,0.3333333333333333,0.2222222222222222
5117,0.3333333333333333,0.14285714285714285
1089,0.3333333333333333,0.09722222222222222
5079,0.3333333333333333,0.12698412698412698
3604,0.3333333333333333,0.1111111111111111
4324,0.3333333333333333,0.12121212121212122
109,0.3333333333333333,0.1111111111111111
5635,0.3333333333333333,0.2916666666666667
2545,0.3333333333333333,0.21568627450980393
723,0.3333333333333333,0.041666666666666664
2672,0.3333333333333333,0.05555555555555555
653,0.3333333333333333,0.19047619047619047
510,0.3333333333333333,0.1111111111111111
4214,0.3333333333333333,0.10256410256410256
2375,0.3333333333333333,0.07407407407407407
2009,0.3333333333333333,0.16666666666666666
2422,0.3333333333333333,0.09523809523809523
32,0.3333333333333333,0.14583333333333334
5540,0.3333333333333333,0.08974358974358974
3306,0.3333333333333333,0.058823529411764705
2686,0.3333333333333333,0.14285714285714285
1506,0.3333333333333333,0.02857142857142857
486,0.3333333333333333,0.05128205128205128
4259,0.3333333333333333,0.23809523809523808
1989,0.3333333333333333,0.1111111111111111
68,0.3333333333333333,0.1111111111111111
668,0.3333333333333333,0.027777777777777776
913,0.3333333333333333,0.044444444444444446
2595,0.3333333333333333,0.08176100628930817
980,0.3333333333333333,0.1259259259259259
1471,0.3333333333333333,0.18518518518518517
4027,0.3333333333333333,0.1568627450980392
3126,0.3333333333333333,0.16049382716049382
2554,0.3333333333333333,0.07142857142857142
675,0.3333333333333333,0.07142857142857142
779,0.3333333333333333,0.10416666666666667
5721,0.3333333333333333,0.10416666666666667
375,0.3333333333333333,0.09803921568627451
1429,0.3333333333333333,0.08333333333333333
5515,0.3333333333333333,0.13333333333333333
4256,0.3333333333333333,0.2222222222222222
5970,0.3333333333333333,0.08888888888888889
5307,0.3333333333333333,0.03508771929824561
870,0.3333333333333333,0.19444444444444445
6015,0.3333333333333333,0.017543859649122806
5325,0.3333333333333333,0.10416666666666667
1604,0.3333333333333333,0.0
4450,0.3333333333333333,0.07407407407407407
1104,0.3333333333333333,0.18518518518518517
5291,0.3333333333333333,0.045454545454545456
906,0.3333333333333333,0.19047619047619047
1405,0.3333333333333333,0.08888888888888889
5407,0.3333333333333333,0.18518518518518517
5409,0.3333333333333333,0.14285714285714285
1881,0.3333333333333333,0.10526315789473684
2735,0.3333333333333333,0.125
3764,0.3333333333333333,0.25925925925925924
3215,0.3333333333333333,0.1111111111111111
4325,0.3333333333333333,0.08333333333333333
1067,0.3333333333333333,0.16666666666666666
4314,0.3333333333333333,0.18181818181818182
519,0.3333333333333333,0.26666666666666666
2502,0.3333333333333333,0.23809523809523808
1548,0.3333333333333333,0.20833333333333334
3495,0.3333333333333333,0.09523809523809523
4273,0.3333333333333333,0.06060606060606061
5503,0.3333333333333333,0.06666666666666667
1381,0.3333333333333333,0.14492753623188406
5316,0.3333333333333333,0.10256410256410256
3493,0.3312883435582822,0.13496932515337423
4826,0.3312883435582822,0.0736196319018405
3594,0.33121019108280253,0.07006369426751592
2190,0.33076923076923076,0.06923076923076923
5709,0.33064516129032256,0.07258064516129033
1079,0.3305785123966942,0.1322314049586777
5825,0.3305084745762712,0.2288135593220339
4552,0.33043478260869563,0.08695652173913043
2585,0.3302752293577982,0.06422018348623854
4745,0.3300970873786408,0.07766990291262135
776,0.3300970873786408,0.14563106796116504
1833,0.33,0.09
3199,0.33,0.04
174,0.32989690721649484,0.05154639175257732
1917,0.32989690721649484,0.041237113402061855
3835,0.32967032967032966,0.14285714285714285
3433,0.32954545454545453,0.18181818181818182
4567,0.32954545454545453,0.13636363636363635
4280,0.32954545454545453,0.045454545454545456
1679,0.32926829268292684,0.0975609756097561
2806,0.3291139240506329,0.0759493670886076
3260,0.32894736842105265,0.07894736842105263
1476,0.32857142857142857,0.11428571428571428
3560,0.3284671532846715,0.08759124087591241
3213,0.3284671532846715,0.10218978102189781
4397,0.3283582089552239,0.11940298507462686
2559,0.3282051282051282,0.05128205128205128
6009,0.328125,0.125
2429,0.328,0.112
1482,0.32786885245901637,0.09836065573770492
2317,0.32786885245901637,0.11475409836065574
605,0.32786885245901637,0.06557377049180328
1455,0.32786885245901637,0.19672131147540983
2382,0.32786885245901637,0.08196721311475409
2025,0.3277310924369748,0.10084033613445378
5019,0.327683615819209,0.0903954802259887
1805,0.3275862068965517,0.07471264367816093
1804,0.3275862068965517,0.12931034482758622
4903,0.32727272727272727,0.21818181818181817
162,0.32710280373831774,0.04672897196261682
3894,0.3270440251572327,0.15723270440251572
4512,0.3270440251572327,0.03773584905660377
4149,0.3269230769230769,0.11538461538461539
4693,0.32653061224489793,0.12244897959183673
5093,0.32653061224489793,0.10204081632653061
2424,0.32653061224489793,0.047619047619047616
1756,0.32653061224489793,0.02040816326530612
3281,0.3263157894736842,0.07368421052631578
4877,0.3263157894736842,0.17894736842105263
1720,0.32608695652173914,0.13043478260869565
1013,0.32608695652173914,0.10869565217391304
208,0.32608695652173914,0.08152173913043478
5355,0.3259668508287293,0.08839779005524862
5190,0.32558139534883723,0.13953488372093023
2548,0.32558139534883723,0.046511627906976744
2612,0.32558139534883723,0.0
554,0.32558139534883723,0.023255813953488372
4237,0.3252032520325203,0.024390243902439025
905,0.3252032520325203,0.07317073170731707
5685,0.325,0.2
5494,0.325,0.225
2570,0.325,0.075
5208,0.325,0.05
525,0.325,0.05
733,0.3247863247863248,0.09401709401709402
5913,0.3246753246753247,0.11688311688311688
316,0.3246753246753247,0.07792207792207792
4267,0.32432432432432434,0.13513513513513514
1373,0.32432432432432434,0.06756756756756757
2471,0.32432432432432434,0.05405405405405406
5588,0.32432432432432434,0.16216216216216217
3805,0.32432432432432434,0.08108108108108109
49,0.32407407407407407,0.08333333333333333
1415,0.3240223463687151,0.11731843575418995
3074,0.323943661971831,0.16901408450704225
3811,0.3238095238095238,0.1523809523809524
2989,0.3238095238095238,0.06666666666666667
259,0.3237410071942446,0.07913669064748201
5045,0.3235294117647059,0.17647058823529413
4941,0.3235294117647059,0.20588235294117646
2721,0.3235294117647059,0.058823529411764705
4616,0.3235294117647059,0.058823529411764705
5966,0.3230769230769231,0.06153846153846154
4374,0.3228346456692913,0.12598425196850394
3250,0.3225806451612903,0.06451612903225806
5219,0.3225806451612903,0.04838709677419355
2973,0.3225806451612903,0.11290322580645161
228,0.3225806451612903,0.03225806451612903
5292,0.3225806451612903,0.0967741935483871
2126,0.32222222222222224,0.06666666666666667
4893,0.32222222222222224,0.1111111111111111
2525,0.3220338983050847,0.11864406779661017
1334,0.3220338983050847,0.05084745762711865
1934,0.3220338983050847,0.1016949152542373
4479,0.3220338983050847,0.15254237288135594
3174,0.3218390804597701,0.12643678160919541
5723,0.3217821782178218,0.08415841584158416
2035,0.3216374269005848,0.10526315789473684
3545,0.32142857142857145,0.14285714285714285
2325,0.32142857142857145,0.07142857142857142
1346,0.32142857142857145,0.10714285714285714
1563,0.32142857142857145,0.09523809523809523
4050,0.32142857142857145,0.08928571428571429
1196,0.32142857142857145,0.09821428571428571
1401,0.32142857142857145,0.125
3826,0.32142857142857145,0.17857142857142858
4416,0.3212121212121212,0.10909090909090909
1393,0.3211009174311927,0.08256880733944955
5557,0.32105263157894737,0.04736842105263158
1372,0.32075471698113206,0.018867924528301886
920,0.32051282051282054,0.05128205128205128
5908,0.32038834951456313,0.043689320388349516
3941,0.32,0.18
4537,0.32,0.0
1134,0.32,0.08666666666666667
3437,0.32,0.02
398,0.32,0.06222222222222222
5777,0.32,0.088
4372,0.32,0.12
4504,0.32,0.2
487,0.32,0.04
2542,0.32,0.2
2763,0.32,0.16
345,0.32,0.24
3181,0.32,0.08
3737,0.32,0.08666666666666667
2713,0.32,0.08
564,0.32,0.12
3696,0.32,0.05333333333333334
4755,0.32,0.16
697,0.32,0.136
5073,0.32,0.08
4652,0.32,0.1
4758,0.32,0.16
186,0.319672131147541,0.09016393442622951
3415,0.3192771084337349,0.03614457831325301
1650,0.3192488262910798,0.13615023474178403
1376,0.3191489361702128,0.11702127659574468
766,0.3191489361702128,0.0425531914893617
5241,0.3191489361702128,0.11702127659574468
3480,0.3191489361702128,0.0425531914893617
3991,0.3191489361702128,0.1276595744680851
3142,0.3191489361702128,0.1276595744680851
2550,0.3191489361702128,0.10638297872340426
5336,0.3191489361702128,0.0425531914893617
575,0.31901840490797545,0.06748466257668712
778,0.31901840490797545,0.07975460122699386
2132,0.3188405797101449,0.08695652173913043
380,0.3188405797101449,0.050724637681159424
837,0.3188405797101449,0.11594202898550725
3663,0.31868131868131866,0.04395604395604396
2399,0.3181818181818182,0.13636363636363635
3877,0.3181818181818182,0.2727272727272727
1454,0.3181818181818182,0.13636363636363635
3076,0.3181818181818182,0.09090909090909091
3794,0.3181818181818182,0.11363636363636363
1239,0.3181818181818182,0.14772727272727273
3802,0.3181818181818182,0.09090909090909091
4417,0.3181818181818182,0.06363636363636363
1002,0.3181818181818182,0.045454545454545456
2613,0.3181818181818182,0.18181818181818182
91,0.3181818181818182,0.11363636363636363
3803,0.3181818181818182,0.13636363636363635
3876,0.3181818181818182,0.18181818181818182
827,0.3181818181818182,0.09090909090909091
2490,0.3181818181818182,0.09090909090909091
154,0.3181818181818182,0.06818181818181818
1848,0.3181818181818182,0.045454545454545456
5457,0.3179190751445087,0.046242774566473986
1492,0.3177570093457944,0.06542056074766354
585,0.31756756756756754,0.08108108108108109
786,0.31746031746031744,0.047619047619047616
3435,0.31746031746031744,0.06349206349206349
299,0.3173076923076923,0.16346153846153846
2966,0.3173076923076923,0.08173076923076923
3162,0.3170731707317073,0.06097560975609756
118,0.3169642857142857,0.026785714285714284
5086,0.3167701863354037,0.037267080745341616
4370,0.31666666666666665,0.06666666666666667
2564,0.31666666666666665,0.075
4487,0.31666666666666665,0.08333333333333333
2403,0.31666666666666665,0.022222222222222223
2747,0.31654676258992803,0.09352517985611511
664,0.31645569620253167,0.10759493670886076
5631,0.31645569620253167,0.21518987341772153
1858,0.3163265306122449,0.08163265306122448
1695,0.3163265306122449,0.05612244897959184
3697,0.3161764705882353,0.07352941176470588
2084,0.3161290322580645,0.01935483870967742
127,0.3160919540229885,0.1724137931034483
1909,0.3157894736842105,0.10526315789473684
5756,0.3157894736842105,0.34210526315789475
3514,0.3157894736842105,0.10526315789473684
2494,0.3157894736842105,0.10526315789473684
5230,0.3153846153846154,0.06923076923076923
1499,0.3153846153846154,0.12307692307692308
5565,0.31521739130434784,0.11413043478260869
2683,0.3151750972762646,0.042801556420233464
389,0.3150684931506849,0.2191780821917808
3042,0.3150684931506849,0.1095890410958904
1324,0.3148148148148148,0.046296296296296294
3349,0.3146853146853147,0.08391608391608392
4030,0.31451612903225806,0.12096774193548387
5490,0.31451612903225806,0.0967741935483871
5240,0.3142857142857143,0.11428571428571428
693,0.3142857142857143,0.05714285714285714
135,0.3142857142857143,0.11428571428571428
295,0.31413612565445026,0.09947643979057591
1468,0.3137254901960784,0.0784313725490196
5279,0.3137254901960784,0.058823529411764705
3383,0.3137254901960784,0.21568627450980393
5322,0.3137254901960784,0.18627450980392157
5855,0.3137254901960784,0.11764705882352941
3813,0.31343283582089554,0.07462686567164178
769,0.31343283582089554,0.08955223880597014
1589,0.31313131313131315,0.09090909090909091
5064,0.31313131313131315,0.15151515151515152
1215,0.3130434782608696,0.06956521739130435
5232,0.31297709923664124,0.05343511450381679
1392,0.31275720164609055,0.08641975308641975
3298,0.3125,0.15625
4657,0.3125,0.0625
5049,0.3125,0.13541666666666666
4719,0.3125,0.09375
5941,0.3125,0.28125
2704,0.3125,0.10416666666666667
3063,0.3125,0.15625
5454,0.3125,0.140625
4338,0.3125,0.0625
1256,0.3125,0.15625
700,0.3125,0.15625
1098,0.3125,0.15625
1807,0.3118811881188119,0.06930693069306931
2892,0.3118279569892473,0.11827956989247312
3913,0.31137724550898205,0.04790419161676647
3178,0.3113207547169811,0.10849056603773585
1954,0.31125827814569534,0.17218543046357615
3789,0.31125827814569534,0.12582781456953643
2691,0.3112033195020747,0.13278008298755187
3045,0.3108108108108108,0.12837837837837837
3559,0.3108108108108108,0.20270270270270271
4690,0.3108108108108108,0.21621621621621623
2008,0.3107344632768362,0.11864406779661017
351,0.3106796116504854,0.07766990291262135
3946,0.3106060606060606,0.06060606060606061
4687,0.3103448275862069,0.017241379310344827
5902,0.3103448275862069,0.1839080459770115
1754,0.3103448275862069,0.27586206896551724
2991,0.3103448275862069,0.10344827586206896
2350,0.3103448275862069,0.11206896551724138
4939,0.3103448275862069,0.040229885057471264
1192,0.3103448275862069,0.10344827586206896
1313,0.3103448275862069,0.10344827586206896
5527,0.3103448275862069,0.10344827586206896
234,0.3103448275862069,0.10344827586206896
2891,0.3103448275862069,0.034482758620689655
4630,0.3103448275862069,0.10344827586206896
5708,0.31,0.11
595,0.31,0.17
2922,0.30985915492957744,0.07042253521126761
3800,0.30985915492957744,0.08450704225352113
5242,0.30973451327433627,0.13274336283185842
270,0.30952380952380953,0.12698412698412698
3248,0.30952380952380953,0.25
3460,0.30952380952380953,0.11904761904761904
3776,0.30952380952380953,0.023809523809523808
2518,0.30952380952380953,0.07142857142857142
2662,0.30952380952380953,0.11904761904761904
810,0.30952380952380953,0.06349206349206349
4921,0.30917874396135264,0.15942028985507245
4814,0.3090909090909091,0.08484848484848485
3085,0.3089430894308943,0.008130081300813009
2760,0.3088235294117647,0.10294117647058823
3106,0.3088235294117647,0.14705882352941177
4999,0.3088235294117647,0.04411764705882353
4625,0.30864197530864196,0.037037037037037035
5930,0.30851063829787234,0.09574468085106383
3004,0.30833333333333335,0.21666666666666667
2859,0.3082706766917293,0.09774436090225563
2903,0.3082191780821918,0.0684931506849315
6018,0.3081761006289308,0.09433962264150944
3370,0.30808080808080807,0.0707070707070707
1873,0.30808080808080807,0.06565656565656566
1719,0.3076923076923077,0.038461538461538464
1886,0.3076923076923077,0.15384615384615385
2162,0.3076923076923077,0.0989010989010989
3918,0.3076923076923077,0.0
5280,0.3076923076923077,0.07692307692307693
3875,0.3076923076923077,0.15384615384615385
3070,0.3076923076923077,0.10256410256410256
5559,0.3076923076923077,0.05128205128205128
4639,0.3076923076923077,0.09615384615384616
3848,0.3076923076923077,0.23076923076923078
1522,0.3076923076923077,0.10256410256410256
4461,0.3076923076923077,0.07051282051282051
628,0.3076923076923077,0.09615384615384616
1766,0.3076923076923077,0.15384615384615385
3103,0.3076923076923077,0.23076923076923078
2864,0.3076923076923077,0.07692307692307693
900,0.3076923076923077,0.15384615384615385
190,0.30718954248366015,0.12418300653594772
4830,0.30701754385964913,0.15789473684210525
5892,0.30701754385964913,0.19298245614035087
936,0.3068181818181818,0.2159090909090909
945,0.3067484662576687,0.06134969325153374
328,0.3064516129032258,0.04838709677419355
3023,0.3064516129032258,0.0967741935483871
4711,0.3064516129032258,0.11290322580645161
847,0.3064516129032258,0.06451612903225806
3002,0.30612244897959184,0.10884353741496598
5368,0.30612244897959184,0.05102040816326531
1814,0.30612244897959184,0.12244897959183673
5050,0.3058823529411765,0.1411764705882353
5885,0.30578512396694213,0.1322314049586777
4093,0.3057324840764331,0.025477707006369428
44,0.30569948186528495,0.17098445595854922
4650,0.3055555555555556,0.1527777777777778
3744,0.3055555555555556,0.1111111111111111
1043,0.3055555555555556,0.1388888888888889
4092,0.3055555555555556,0.05555555555555555
5670,0.3055555555555556,0.20833333333333334
2196,0.3055555555555556,0.0
4978,0.3055555555555556,0.09722222222222222
1704,0.3055555555555556,0.25
2756,0.3054393305439331,0.03765690376569038
5109,0.3053435114503817,0.13740458015267176
541,0.30526315789473685,0.09473684210526316
5769,0.3051948051948052,0.14285714285714285
2405,0.3050847457627119,0.1694915254237288
147,0.3048128342245989,0.0748663101604278
1903,0.30456852791878175,0.15228426395939088
6011,0.30456852791878175,0.06091370558375635
2311,0.30434782608695654,0.08695652173913043
141,0.30434782608695654,0.13043478260869565
5229,0.30434782608695654,0.08695652173913043
3098,0.30434782608695654,0.17391304347826086
5007,0.30434782608695654,0.13043478260869565
12,0.30434782608695654,0.08695652173913043
4900,0.30434782608695654,0.08695652173913043
3874,0.30434782608695654,0.05217391304347826
3710,0.30434782608695654,0.13043478260869565
775,0.30434782608695654,0.13043478260869565
5505,0.30434782608695654,0.11956521739130435
789,0.30434782608695654,0.11304347826086956
5735,0.30434782608695654,0.17391304347826086
5637,0.30434782608695654,0.1956521739130435
4154,0.30434782608695654,0.0
4158,0.30434782608695654,0.43478260869565216
5591,0.30434782608695654,0.15217391304347827
2707,0.30434782608695654,0.08695652173913043
3975,0.30434782608695654,0.11956521739130435
4118,0.30434782608695654,0.09178743961352658
2339,0.30434782608695654,0.17391304347826086
3919,0.30434782608695654,0.08695652173913043
782,0.30434782608695654,0.13043478260869565
3455,0.30434782608695654,0.13043478260869565
2137,0.30434782608695654,0.07246376811594203
4449,0.30412371134020616,0.1134020618556701
3568,0.30392156862745096,0.06862745098039216
4886,0.30392156862745096,0.0392156862745098
2078,0.30392156862745096,0.08823529411764706
457,0.3037974683544304,0.0970464135021097
1710,0.3037974683544304,0.20253164556962025
5860,0.3037974683544304,0.0759493670886076
4070,0.3037037037037037,0.07407407407407407
2792,0.3036649214659686,0.09947643979057591
1809,0.30357142857142855,0.07142857142857142
3251,0.30357142857142855,0.125
3774,0.30357142857142855,0.07142857142857142
3757,0.3034825870646766,0.024875621890547265
132,0.30337078651685395,0.0898876404494382
2765,0.3033175355450237,0.018957345971563982
3207,0.30303030303030304,0.18181818181818182
2574,0.30303030303030304,0.09090909090909091
901,0.30303030303030304,0.15151515151515152
4240,0.30303030303030304,0.045454545454545456
4469,0.30303030303030304,0.18181818181818182
5803,0.30303030303030304,0.15151515151515152
1740,0.30303030303030304,0.07575757575757576
5681,0.30303030303030304,0.18181818181818182
2122,0.30288461538461536,0.07211538461538461
330,0.3026315789473684,0.11842105263157894
2551,0.3026315789473684,0.09210526315789473
5750,0.3025210084033613,0.12605042016806722
5138,0.30246913580246915,0.08641975308641975
2283,0.3023255813953488,0.18604651162790697
74,0.3023255813953488,0.20930232558139536
794,0.3023255813953488,0.09302325581395349
5613,0.3023255813953488,0.05813953488372093
2246,0.3023255813953488,0.1569767441860465
2698,0.3023255813953488,0.2558139534883721
4601,0.3023255813953488,0.09302325581395349
1677,0.3023255813953488,0.16279069767441862
3612,0.3023255813953488,0.06046511627906977
1553,0.3023255813953488,0.16279069767441862
3721,0.3023255813953488,0.13178294573643412
3659,0.3020833333333333,0.11458333333333333
959,0.3020833333333333,0.09375
613,0.3018867924528302,0.08490566037735849
4435,0.3018867924528302,0.1320754716981132
785,0.3018867924528302,0.22641509433962265
2400,0.3018867924528302,0.20754716981132076
4234,0.3018867924528302,0.07547169811320754
4351,0.30177514792899407,0.03550295857988166
5263,0.30158730158730157,0.14285714285714285
2773,0.30120481927710846,0.10843373493975904
1315,0.3010752688172043,0.20430107526881722
3923,0.30097087378640774,0.07766990291262135
5148,0.30097087378640774,0.0970873786407767
3086,0.3008849557522124,0.1592920353982301
5518,0.3008849557522124,0.08849557522123894
4858,0.3008849557522124,0.168141592920354
4043,0.3007518796992481,0.05263157894736842
240,0.3006993006993007,0.055944055944055944
5971,0.3006134969325153,0.08588957055214724
4775,0.3,0.3
1933,0.3,0.26666666666666666
4463,0.3,0.2
2061,0.3,0.4
1229,0.3,0.36666666666666664
5145,0.3,0.3
4144,0.3,0.06428571428571428
4383,0.3,0.25
4174,0.3,0.125
3552,0.3,0.15
5297,0.3,0.16666666666666666
4749,0.3,0.2
5993,0.3,0.03333333333333333
2412,0.3,0.23333333333333334
3291,0.3,0.15
1744,0.3,0.05714285714285714
5828,0.3,0.1
5525,0.3,0.0
572,0.3,0.4
2814,0.3,0.07647058823529412
2930,0.3,0.2
3787,0.3,0.1
3515,0.3,0.12
3066,0.3,0.07777777777777778
421,0.3,0.1
2013,0.3,0.1375
1567,0.3,0.18
3438,0.3,0.1875
4525,0.3,0.0
2272,0.2992125984251969,0.14173228346456693
1179,0.29914529914529914,0.1282051282051282
224,0.29901960784313725,0.09313725490196079
2969,0.2988505747126437,0.07471264367816093
1999,0.2988505747126437,0.16091954022988506
4534,0.2987012987012987,0.07792207792207792
4233,0.29850746268656714,0.06716417910447761
2938,0.29850746268656714,0.08955223880597014
1547,0.29850746268656714,0.1044776119402985
5868,0.29850746268656714,0.23880597014925373
5992,0.29850746268656714,0.1044776119402985
4901,0.29842931937172773,0.07853403141361257
2955,0.29842931937172773,0.07329842931937172
2943,0.29838709677419356,0.1532258064516129
4321,0.2982456140350877,0.15789473684210525
1145,0.2982456140350877,0.17543859649122806
5506,0.2982456140350877,0.15789473684210525
1527,0.2980769230769231,0.3076923076923077
5204,0.2978723404255319,0.0425531914893617
1728,0.2978723404255319,0.10638297872340426
2666,0.2978723404255319,0.0425531914893617
1165,0.2978723404255319,0.1276595744680851
3922,0.29775280898876405,0.16853932584269662
2723,0.2976190476190476,0.07142857142857142
816,0.29743589743589743,0.08205128205128205
2289,0.2972972972972973,0.13513513513513514
1831,0.2972972972972973,0.13513513513513514
4803,0.2972972972972973,0.1891891891891892
2633,0.2972972972972973,0.13513513513513514
1580,0.2972972972972973,0.10810810810810811
1413,0.2972972972972973,0.23243243243243245
4712,0.2972972972972973,0.02702702702702703
979,0.2972972972972973,0.13513513513513514
1655,0.29714285714285715,0.08571428571428572
5678,0.2971014492753623,0.10869565217391304
2310,0.297029702970297,0.18811881188118812
3156,0.296875,0.109375
3037,0.296875,0.09375
760,0.296875,0.21875
4060,0.296875,0.06640625
1031,0.2967741935483871,0.03870967741935484
1511,0.2967032967032967,0.08791208791208792
258,0.296551724137931,0.05517241379310345
4349,0.2962962962962963,0.2962962962962963
2287,0.2962962962962963,0.1111111111111111
5060,0.2962962962962963,0.04938271604938271
298,0.2962962962962963,0.2222222222222222
943,0.2962962962962963,0.1111111111111111
5781,0.2962962962962963,0.18518518518518517
5784,0.2962962962962963,0.1111111111111111
642,0.2962962962962963,0.14814814814814814
130,0.2962962962962963,0.11851851851851852
3832,0.2962962962962963,0.19444444444444445
4696,0.2962962962962963,0.1111111111111111
3149,0.2962962962962963,0.2222222222222222
725,0.2962962962962963,0.13580246913580246
2630,0.2962962962962963,0.09259259259259259
4327,0.2962962962962963,0.08641975308641975
340,0.2962962962962963,0.16666666666666666
230,0.29608938547486036,0.1452513966480447
3742,0.296,0.144
2575,0.2958579881656805,0.07692307692307693
125,0.29577464788732394,0.08450704225352113
3442,0.2956989247311828,0.15591397849462366
